VmId,站名,地址,營業時間,目前狀態,緯度,經度,gx_media_links
411401c5-d0e1-42c4-bad1-4b39eb585d91,北基新海加油站,新北市板橋區新海路137號(近新埔國中),24HR,已啟用,25.023513,121.460444,https://cdn.gogoro.com/resources/images/gostations/TW2205101A_01.jpg
41a3e5ba-b5be-49d7-a573-bbdbba1831d7,7-ELEVEN 雙榮店站,桃園市平鎮區民族路雙連三段8號(近中平國小旁),24HR,已啟用,24.958803,121.179297,https://cdn.gogoro.com/resources/images/gostations/TW3245101A_01.jpg
42e97a4a-2ec8-4b6e-95d7-f40062762f4a,中油科學園區加油站,新竹市東區龍山里八鄰工業東二路2-2號(近新竹科學園區),24HR,已啟用,24.779536,121.004467,https://cdn.gogoro.com/resources/images/gostations/TW3007501A_01.jpg
42ed2804-b51f-42d7-ac77-810b448180ba,台北捷運輔大站(3號出口),新北市新莊區福營路捷運站3號出口(近捷運站機車轉乘停車場),24HR,已啟用,25.032480,121.436557,https://cdn.gogoro.com/resources/images/gostations/TW2420501A_01.jpg
44277934-0b37-4ed5-bac6-fbe9a1c123f0,福懋彰益加油站,彰化縣彰化市彰鹿路180號(近彰鹿路/秀安路交叉口),24HR,建置中,24.053465,120.509003,https://cdn.gogoro.com/resources/images/gostations/TW5008302A_01.jpg
45764ecb-b482-475f-95e7-2d0b8c323123,Gogoro 桃園八德店站,桃園市八德區介壽路二段312號(近麥當勞桃園大湳店),24HR,已啟用,24.949315,121.297852,https://cdn.gogoro.com/resources/images/gostations/TW3344501A_01.jpg
45d1024f-b325-4572-b62f-6faff1b2a876,中油關東橋加油站,新竹市東區光復路一段529號(近光武國中),24HR,已啟用,24.784764,121.013255,https://cdn.gogoro.com/resources/images/gostations/TW3008002A_01.jpg
45f57617-a2ac-4a77-b5b3-bffb8f5a30c9,中油建國二路加油站,高雄市三民區建國二路66號(近FamilyMart左側),24HR,已啟用,22.637552,120.310546,https://cdn.gogoro.com/resources/images/gostations/TW8075001A_01.jpg
462df103-7720-4e05-b016-fbd6f0e5a32e,台糖吉峰加油站,台中市霧峰區吉峰路225號(近吉峰路/民生路口),24HR,已啟用,24.076803,120.715641,https://cdn.gogoro.com/resources/images/gostations/TW4134801A_01.jpg
472b61ad-be25-4541-bf04-bc45d4e823ee,九號倉會館站,高雄市三民區美都路9號(近願景橋),24HR,已啟用,22.649180,120.288310,https://cdn.gogoro.com/resources/images/gostations/TW8075101A_01.jpg
4783c17e-6404-4714-9dbc-1721b42a275e,台糖鳳仁加油站,高雄市仁武區鳳仁路102號(近獅龍溪),24HR,已啟用,22.690228,120.350862,https://cdn.gogoro.com/resources/images/gostations/TW8146201A_01.jpg
47e09b98-0498-4ae0-844f-47258038dcae,中油光復路加油站,新竹市東區光復路二段716號(近馬偕紀念醫院新竹院區),24HR,已啟用,24.800463,120.989943,https://cdn.gogoro.com/resources/images/gostations/TW3007102A_01.jpg
47e61a37-a5d2-41a3-ab40-937ab63af889,台糖仁德加油站,台南市仁德區仁愛里大同路三段525號(近台南航空站),24HR,建置中(其他狀態100),22.952332,120.221273,https://cdn.gogoro.com/resources/images/gostations/TW7174601A_01.jpg
48ffb4ab-6560-4505-a7b9-78fe4305e462,福懋三民加油站,台中市神岡區三民路510號(近國四神岡交流道),24HR,建置中,24.272524,120.660654,https://cdn.gogoro.com/resources/images/gostations/TW4295401A_01.jpg
49b64fbd-ed6e-4adf-b2db-286fde6894b5,北基中和加油站,新北市中和區中山路三段53號(近環球中和店),24HR,已啟用,25.005568,121.476775,https://cdn.gogoro.com/resources/images/gostations/TW2354601A_01.jpg
49d194cc-02f3-4a27-9f46-d1b9466aa2ae,HiLife 北市港南店站,台北市南港區舊莊街一段212巷2號(近南港分局舊莊派出所),24HR,已啟用,25.038260,121.622359,https://cdn.gogoro.com/resources/images/gostations/TW1157201A_01.jpg
49ee6312-8e30-47ca-9d78-ed5ea2d280f8,新北市林口區公所站,新北市林口區仁愛路1段378號(近仁愛路一段/中興街交叉口),24HR,建置中,25.076762,121.388599,https://cdn.gogoro.com/resources/images/gostations/TW2444901A_01.jpg
4a0df4a6-0bfa-4e60-bc5a-167c88ed47ed,台亞新店中興路加油站,新北市新店區中興路三段131號(近捷運大坪林站1號出口),24HR,已啟用,24.979079,121.544453,https://cdn.gogoro.com/resources/images/gostations/TW2354302A_01.jpg
4a2e0c98-eca8-4560-beec-e4eed44ad2e1,中油龍潭加油站,桃園市龍潭區北龍路264號(近北龍路/中正路口),24HR,已啟用,24.867748,121.217448,https://cdn.gogoro.com/resources/images/gostations/TW3255201A_01.jpg
4a6d1f0c-ad25-48c5-8d96-b12fee6c7def,中油鼓山三路加油站,高雄市鼓山區鼓山三路5-1號(近鼓山三路5巷),24HR,已啟用,22.647876,120.277161,https://cdn.gogoro.com/resources/images/gostations/TW8045901A_01.jpg
4aef70ed-078e-4432-bc3b-71e9a38926d8,JOS CAFE & WORK 站,新北市永和區永利路108號(近福和國中),24HR,已啟用,25.003378,121.521207,https://cdn.gogoro.com/resources/images/gostations/TW2345001A_01.jpg
4b42754b-eb82-4c6c-ac74-caff650a72a6,中油佳興加油站,桃園市八德區介壽路二段631號(近伍陽城市原創農場),24HR,已啟用,24.940961,121.297910,https://cdn.gogoro.com/resources/images/gostations/TW3345901A_01.jpg
4c0c443f-674d-481c-8100-59ee5a3c23e4,Nova 資訊廣場新竹店站,新竹市東區光復路二段194巷3號(近國立清華大學),24HR,已啟用,24.794371,121.000882,https://cdn.gogoro.com/resources/images/gostations/TW3007101A_01.jpg
4c125586-8287-4c56-801e-0d56db2f5c2a,全聯清水鰲峰店站,台中市清水區鰲新路5號(近鰲新路/鰲峰路交叉口),24HR,已啟用,24.266251,120.556702,https://cdn.gogoro.com/resources/images/gostations/TW4365201A_01.jpg
4cb2da2d-16a9-4497-8349-7e671be6dcc0,臺中州廳站,台中市西區民權路99號(近民權路/市府路口),24HR,已啟用,24.138788,120.678733,https://cdn.gogoro.com/resources/images/gostations/TW4034101A_01.jpg
4cff2a1f-48fc-4ead-b37b-4117dc052b6e,中油三多三路加油站,高雄市苓雅區三多三路264號(近捷運三多商圈站),24HR,已啟用,22.614438,120.304910,https://cdn.gogoro.com/resources/images/gostations/TW8024101A_01.jpg
4d4f392c-a5bd-4114-ade9-f6902597316b,全聯大溪員林店站,桃園市大溪區員林路一段5號(近介壽路/員林路口),24HR,已啟用,24.898534,121.283747,https://cdn.gogoro.com/resources/images/gostations/TW3356101A_01.jpg
4e35f9f6-206f-47d4-b6be-a173fcf635e9,Gogoro 三重正義店站,新北市三重區正義北路24號(近捷運台北橋站),24HR,已啟用,25.063183,121.497509,https://cdn.gogoro.com/resources/images/gostations/TW2414701A_01.jpg
4e45bd89-fa58-4204-b220-4b9e1f2eb4ce,Gogoro 台中大里店站,台中市大里區東榮路一段132號(近中興路/東榮路口),24HR,已啟用,24.110048,120.690452,https://cdn.gogoro.com/resources/images/gostations/TW4126501A_01.jpg
4e8875c8-577b-4e8a-96d1-a7a6778ebeb5,全聯平鎮育達店站,桃園市平鎮區環南路237號(近育達路/環南路口),24HR,已啟用,24.951387,121.206799,https://cdn.gogoro.com/resources/images/gostations/TW3244502A_01.jpg
4f060cd9-a208-4392-8cfa-ebabf3661948,中油振興路加油站,台中市東區樂業里建成路556號(近新建國市場),24HR,已啟用,24.133550,120.694139,https://cdn.gogoro.com/resources/images/gostations/TW4015201A_01.jpg
4f11d56e-2a32-4a9a-8252-4ed1a3f21939,中油銅鑼加油站,苗栗縣銅鑼鄉中正路151號(近銅鑼郵局),24HR,已啟用,24.487765,120.786905,https://cdn.gogoro.com/resources/images/gostations/TW3664101A_01.jpg
4f6f2c21-dc7b-430a-a3fb-61070beb06a1,台南德安百貨站,台南市東區中華東路三段360號(近台南文化中心),24HR,已啟用,22.974248,120.220586,https://cdn.gogoro.com/resources/images/gostations/TW7016701A_01.jpg
4f886685-1f66-4c06-95a7-61bea8bf0407,家樂福北門店站,嘉義市東區忠孝路346巷21號(近北興國中),24HR,已啟用,23.489379,120.455883,https://cdn.gogoro.com/resources/images/gostations/TW6008101A_01.jpg
4fa30e25-81d8-4ef0-81ee-208d3939bbc3,臺北花木批發市場地下停車場站,台北市文山區興隆路一段15號(地下一樓機車停車場)(近羅斯福路五段97巷內入口),24HR,已啟用,25.005338,121.539648,https://cdn.gogoro.com/resources/images/gostations/TW1168102A_01.jpg
4ff7e703-626c-408f-b2c6-072646a34339,家樂福便利購台中南屯店站,台中市南屯區南屯路二段270之1號(近南屯路二段/田心北二巷),24HR,已啟用,24.137127,120.648425,https://cdn.gogoro.com/resources/images/gostations/TW4085701A_01.jpg
5039928b-0219-45d9-bf12-5342cb9615a1,善化國小站,台南市善化區進學路63號(近文康育樂中心),24HR,已啟用,23.136140,120.288948,https://cdn.gogoro.com/resources/images/gostations/TW7418101A_01.jpg
504e299f-7622-4090-8f7f-e694549de8a8,文藻美語土城站,新北市土城區延和路42-1號(近安和國小),24HR,已啟用,24.988777,121.465238,https://cdn.gogoro.com/resources/images/gostations/TW2364801A_01.jpg
514e198a-39d3-4d16-8034-cd1d1ab4bafa,台亞堤頂交流道加油站,台北市內湖區舊宗路二段111號(近堤頂交流道),24HR,已啟用,25.069040,121.575000,https://cdn.gogoro.com/resources/images/gostations/TW1149402A_01.jpg
523e6700-a707-4b14-991c-93737fc9cdd0,全聯台南民權店站,台南市中西區民權路四段350、352號(近民權路/西賢一街口),24HR,建置中,22.999255,120.177677,https://cdn.gogoro.com/resources/images/gostations/TW7006101A_01.jpg
5273b7e7-e509-4f7c-920d-164ee71e1849,全聯苑裡中山店站,苗栗縣苑裡鎮中山路320號(近苑裡國民小學對面),09:00 ~ 21:00,建置中(其他狀態100),24.461114,120.654953,https://cdn.gogoro.com/resources/images/gostations/TW3584101A_01.jpg
52a7a89d-a195-4289-b9d9-ff5d99690722,家樂福經國店站,桃園市桃園區經國路369號(近敏盛綜合醫院(經國院區)),24HR,已啟用,25.015641,121.305429,https://cdn.gogoro.com/resources/images/gostations/TW3304401A_01.jpg
52a87071-0e44-421d-b97d-69f6ad315774,中油欣欣加油站,新北市新店區安和路三段35號(近陽光運動公園),24HR,已啟用,24.981008,121.517088,https://cdn.gogoro.com/resources/images/gostations/TW2315901A_01.jpg
539b9fed-690f-47a0-9133-2f4e563875fd,HiLife 北市松柏店站,台北市松山區光復北路102號(近博仁綜合醫院),24HR,已啟用,25.050574,121.557709,https://cdn.gogoro.com/resources/images/gostations/TW1056001A_01.jpg
541c6ff4-92fd-49b9-b233-725f66c051ca,全聯龜山公園店站,桃園市龜山區文化二路82號(近第一銀行林口分行),24HR,已啟用,25.055913,121.367749,https://cdn.gogoro.com/resources/images/gostations/TW3337701A_01.jpg
543f8c97-074e-428e-840e-e65c22ecf591,台北陽光加油站,台北市大安區建國南路一段57-1號(近市民大道/建國南路口),24HR,已啟用,25.044552,121.536441,https://cdn.gogoro.com/resources/images/gostations/TW1066601A_01.jpg
5499ff3c-3ab9-4701-9459-06966c4d1462,德志茶園站,新北市坪林區北宜路八段239號(近坪林旅遊服務中心),24HR,已啟用,24.935095,121.709245,https://cdn.gogoro.com/resources/images/gostations/TW2324101A_01.jpg
558bc430-8c31-43e9-944d-496dbee733ad,台中朝馬運動中心站,台中市西屯區朝貴路199號(近朝貴路與朝馬三街交叉口),24HR,已啟用,24.167607,120.633959,https://cdn.gogoro.com/resources/images/gostations/TW4075502A_01.jpg
563a427c-2628-4a58-bda6-1a13ac479824,台北捷運江子翠站B,新北市板橋區雙十路二段捷運站3號出口(近捷運站機車轉乘停車場),24HR,已啟用,25.029675,121.472366,https://cdn.gogoro.com/resources/images/gostations/TW2204401B_01.jpg
5731f392-83b4-48fb-82c6-056a8ddcd6c6,三芝中正停車場站,新北市三芝區中山路二段48之1號(近中山路二段/中正路二段口),24HR,已啟用,25.254471,121.503091,https://cdn.gogoro.com/resources/images/gostations/TW2524101A_01.jpg
5907c326-2d37-4b97-8de3-fe7d2ea58000,Gogoro 台南公園店站,台南市中西區公園路36號(近公園路/民權路二段路口),24HR,已啟用,22.994652,120.205513,https://cdn.gogoro.com/resources/images/gostations/TW7005001A_01.jpg
590808fd-2fc2-4f7a-85d5-15e0b5921e6b,台北捷運府中站A,新北市板橋區縣民大道一段捷運站2號出口(近捷運站機車轉乘停車場),24HR,已啟用,25.009508,121.460020,https://cdn.gogoro.com/resources/images/gostations/TW2205501A_01.jpg
5965fb39-779d-41bf-bda6-3dc290e698b4,7-ELEVEN 靜大店站,台中市沙鹿區晉江里台灣大道七段142號(近靜宜大學),24HR,已啟用,24.223572,120.578450,https://cdn.gogoro.com/resources/images/gostations/TW4334901A_01.jpg
59ac9b3a-fa64-43d1-a813-18d1aeca994a,台塑政大加油站,台北市文山區指南路一段53號(近木新路/指南路口),24HR,已啟用,24.988278,121.571019,https://cdn.gogoro.com/resources/images/gostations/TW1166401A_01.jpg
5a8c3ba5-3ef7-47c9-b563-ab406677657f,7-ELEVEN 吉峰店站,台中市霧峰區德泰街11號(近國泰人壽),24HR,已啟用,24.068567,120.699323,https://cdn.gogoro.com/resources/images/gostations/TW4134401A_01.jpg
5aa0adef-1744-48c6-9e78-b67e3be69424,中油南港加油站,台北市南港區南港路二段50號(近南港火車站),24HR,已啟用,25.054144,121.604651,https://cdn.gogoro.com/resources/images/gostations/TW1155301A_01.jpg
5b27cf9f-9ea7-45e2-89d3-fd7f49ebd508,家樂福中正店站,台南市永康區中正南路358號(近平面機車停車場旁),24HR,已啟用,23.032400,120.227880,https://cdn.gogoro.com/resources/images/gostations/TW7104701A_01.jpg
5b824c65-8e2d-43a9-930a-de2848860291,米格國際站,桃園市八德區建國路626號(近米格國際股份有限公司門口),24HR,已啟用,24.946594,121.289121,https://cdn.gogoro.com/resources/images/gostations/TW3345101A_01.jpg
5c4dd0b7-a4d2-4b33-b34b-677728359387,7-ELEVEN 奇蹟店站,台南市永康區永大路3段299號 (近永大路三段/龍埔街口 ),24HR,已啟用,23.034563,120.259372,https://cdn.gogoro.com/resources/images/gostations/TW7107602A_01.jpg
5d1dd869-3940-469c-9d1e-535d50ba76fc,中油三多二路加油站,高雄市苓雅區三多二路80號(近國際商工),24HR,已啟用,22.621365,120.327051,https://cdn.gogoro.com/resources/images/gostations/TW8026301A_01.jpg
5d502e90-6795-4698-ab77-a151b38a2067,家樂福便利購員林大同店站,彰化縣員林市大同路一段455號(近大同路一段/明德街交岔口),24HR,已啟用,23.965556,120.579044,https://cdn.gogoro.com/resources/images/gostations/TW5105601A_01.jpg
5d958ec4-569e-4323-aaf5-c2f266fb3c26,HiLife 台中中萊店站,台中市西屯區中清路二段1388號，1390號(近中清路二段/中清路二段1386巷交叉口),24HR,已啟用,24.195932,120.658112,https://cdn.gogoro.com/resources/images/gostations/TW4076101A_01.jpg
5dce2a50-d548-4f8f-b26e-6f65222accf5,中油春日路加油站,桃園市桃園區春日路971號(近春日路/寶山街口),24HR,已啟用,25.010544,121.310304,https://cdn.gogoro.com/resources/images/gostations/TW3305001A_01.jpg
5de8a791-9699-40b9-ac9e-e46142f88a0c,家樂福光華店站,高雄市前鎮區光華二路157號(近中正高工對面),24HR,已啟用,22.610579,120.317139,https://cdn.gogoro.com/resources/images/gostations/TW8065401A_01.jpg
5deedd3c-dcbf-477a-965e-b5340a4e2272,Gogoro 桃園南崁蘆竹服務中心站,桃園市蘆竹區中正路217號(近第一銀行南崁分行正對面),24HR,已啟用,25.046242,121.292601,https://cdn.gogoro.com/resources/images/gostations/TW3386101A_01.jpg
5dfa7fd8-2148-4fb2-b3b3-2d98949c0227,全聯虎尾中正店站,雲林縣虎尾鎮林森路二段23號(近虎尾天后宮商店街),24HR,已啟用,23.707607,120.431245,https://cdn.gogoro.com/resources/images/gostations/TW6324602A_01.jpg
5e835d28-8d4f-49e6-9632-c37add58f6a1,HiLife 三重商工店站,新北市三重區中正北路282號(近三重商工),24HR,已啟用,25.068558,121.480642,https://cdn.gogoro.com/resources/images/gostations/TW2416202A_01.jpg
5e9d8eb6-60db-40fc-8444-4da3e65155f0,台北捷運淡水站,新北市淡水區中正路捷運站2號出口(近鼻頭街)​,24HR,已啟用,25.166938,121.447050,https://cdn.gogoro.com/resources/images/gostations/TW2515801A_01.jpg
5ee064bb-6229-4c56-b95a-5593a8234a95,普拉伯義大利坊竹北文興店站,新竹縣竹北市文興路一段273號(近文興路/嘉豐南路口),24HR,已啟用,24.809012,121.031764,https://cdn.gogoro.com/resources/images/gostations/TW3027201A_01.jpg
5f088b31-6e6e-454e-afe1-03136fd36b94,鐵人館站,台中市北屯區軍功路一段603號(近軍功國小),24HR,已啟用,24.174375,120.718979,https://cdn.gogoro.com/resources/images/gostations/TW4064101A_01.jpg
5f20215a-8f44-47cf-88e1-773aa1aba953,中油大肚加油站,台中市大肚區新興里沙田路二段222號(近沙田路二段/新興街路口),24HR,已啟用,24.140525,120.549693,https://cdn.gogoro.com/resources/images/gostations/TW4325201A_01.jpg
5f41c080-b762-4273-b8da-a31c56881b3f,中油中正加油站,屏東縣屏東市中正路375號(近義美食品),24HR,已啟用,22.685400,120.494821,https://cdn.gogoro.com/resources/images/gostations/TW9006201A_01.jpg
5f920ffd-a2bd-4249-bf3a-2e180171cc26,中油南州交流道加油站,屏東縣南州鄉大同路107號(近勝利路/大同路口),24HR,建置中,22.491556,120.538972,https://cdn.gogoro.com/resources/images/gostations/TW9264201A_01.jpg
5f973335-5d56-4a3d-9523-73e09e91cd33,中油后里加油站,台中市后里區三豐路427號(近美光科技),24HR,已啟用,24.315791,120.723883,https://cdn.gogoro.com/resources/images/gostations/TW4215201A_01.jpg
60a66369-1341-449d-ba62-065873f179ff,台糖德隆加油站,台中市太平區工業路112號(近工業路/工業十四路交叉口),24HR,建置中,24.101846,120.716997,https://cdn.gogoro.com/resources/images/gostations/TW4115401A_01.jpg
6144f0d1-8c22-405e-8005-d8f8da478d04,中油龍岡加油站,桃園市中壢區環中東路二段659號(近還中東路/龍岡路口),24HR,已啟用,24.944194,121.229923,https://cdn.gogoro.com/resources/images/gostations/TW3208201A_01.jpg
6193b9b9-95f3-4e22-a8c1-02647c2fe515,福懋五權路加油站,台中市北區五權路217號(近中央街巷口),24HR,建置中,24.149740,120.675500,https://cdn.gogoro.com/resources/images/gostations/TW4045802A_01.jpg
6195630b-6d71-4d35-9877-3ae56f8b640a,7-ELEVEN 美珍店站,高雄市鼓山區明誠四路23號(近明誠四路/美術東六街口),24HR,已啟用,22.661042,120.291533,https://cdn.gogoro.com/resources/images/gostations/TW8045701A_01.jpg
6243641a-9f32-4b09-8dbb-fbdf4fb82c8f,台亞經國路一加油站,新竹市東區經國路一段243號(近公道五路三段/經國路一段路口),24HR,建置中,24.814860,120.984800,https://cdn.gogoro.com/resources/images/gostations/TW3005902A_01.jpg
628639dc-a27b-4c6a-a584-7cae9cc21b65,7-ELEVEN 欣高店站,桃園市楊梅區文德路1號 (近文德路與梅高路交岔口),24HR,已啟用,24.917007,121.145129,https://cdn.gogoro.com/resources/images/gostations/TW3264301A_01.jpg
63944c56-b217-4a10-9efc-c6b48c9693f4,台北捷運竹圍站A,新北市淡水區民權路捷運站1號出口(近捷運站機車轉乘停車場),24HR,已啟用,25.135993,121.459672,https://cdn.gogoro.com/resources/images/gostations/TW2517302A_01.jpg
64f25284-41e8-4bcb-a630-842f4b342f50,基隆港海產樓站,基隆市信義區信二路181號(轉角義六路旁停車場)(近衛生福利部基隆醫院),24HR,已啟用,25.129193,121.750977,https://cdn.gogoro.com/resources/images/gostations/TW2014701A_01.jpg
6511e4ba-c051-44be-8413-d37bc50cd5cb,HiLife 新北永霖店站,新北市永和區竹林路65號(近網溪國小),24HR,已啟用,25.013687,121.518438,https://cdn.gogoro.com/resources/images/gostations/TW2344101A_01.jpg
6538b6c2-7caa-4b37-8363-c3610c992912,福懋中正加油站,雲林縣莿桐鄉埔子村中正路20號(近莿桐鄉農會),24HR,建置中,23.756300,120.504505,https://cdn.gogoro.com/resources/images/gostations/TW6474101A_01.jpg
659342b6-6718-4f45-aab2-2be68f6ec814,台南安平港風景區停車場站,台南市安平區運河路43號-1(近安平遊憩碼頭旁),24HR,已啟用,22.997400,120.160400,https://cdn.gogoro.com/resources/images/gostations/TW7084201A_01.jpg
65bbc9f2-65b8-4e94-a0f1-f7a4e7ef3aac,台亞文中加油站,桃園市桃園區文中路666號(近文中路/國豐六街口),24HR,已啟用,24.993919,121.276415,https://cdn.gogoro.com/resources/images/gostations/TW3305601A_01.jpg
65f3201f-5695-49e3-a522-0aefeb04f342,台亞五股加油站,新北市五股區成泰路一段76號(近德音國小),24HR,建置中,25.070240,121.435800,https://cdn.gogoro.com/resources/images/gostations/TW2486901A_01.jpg
66057f99-d9e3-4733-9be7-c60121cd96ed,全聯台中軍太店站,台中市北屯區軍功路１段183號(近軍功路一段/太原路三段口),24HR,已啟用,24.165354,120.715901,https://cdn.gogoro.com/resources/images/gostations/TW4064102A_01.jpg
661c4969-3b63-46ca-9e5a-9f9e1eb3a1d2,公館水岸新世界機車臨時平面停車場站,台北市中正區汀州路三段160巷(近自來水園區),24HR,已啟用,25.012905,121.534005,https://cdn.gogoro.com/resources/images/gostations/TW1009101A_01.jpg
6632f5ab-8412-4a22-a945-32f571fc5569,中油健行加油站,桃園市桃園區健行路29號(近家樂福桃園店),24HR,已啟用,25.022010,121.308650,https://cdn.gogoro.com/resources/images/gostations/TW3305101A_01.jpg
66334d40-9eb7-44d4-8fd8-9dc0e3eeab69,Gogoro 板橋館前店站,新北市板橋區館前東路26號(近誠品生活板橋店),24HR,已啟用,25.007247,121.460365,https://cdn.gogoro.com/resources/images/gostations/TW2206401A_01.jpg
665878f8-e4bb-4097-8514-d2c7075646c7,7-ELEVEN 新同安店站,台南市安南區海佃路二段432號(近海佃路二段/同安路口),24HR,已啟用,23.038808,120.188056,https://cdn.gogoro.com/resources/images/gostations/TW7095201A_01.jpg
6678f0dd-eb47-4bfe-b7f1-20956d563f44,昇冠加油站,新竹市北區經國路二段1號(近經國路二段/東大路口),24HR,已啟用,24.813603,120.967373,https://cdn.gogoro.com/resources/images/gostations/TW3005101A_01.jpg
668100dc-9396-452e-b299-1717402b263e,全聯台中新社店站,台中市新社區中和街5段13號(近新社郵局),24HR,已啟用,24.248348,120.808914,https://cdn.gogoro.com/resources/images/gostations/TW4264101A_01.jpg
669d44eb-9472-4618-a499-5df492587758,臺中草悟廣場站A,台中市西區英才路534號(近草悟道),24HR,已啟用,24.149427,120.665136,https://cdn.gogoro.com/resources/images/gostations/TW4036005A_01.jpg
67086a95-de85-4804-abfb-73ddf04215f8,機器人王國站,台北市中正區中華路二段165號(近中華路/莒光路口),24HR,已啟用,25.030812,121.504192,https://cdn.gogoro.com/resources/images/gostations/TW1006801A_01.jpg
67238ce5-7676-4a8c-81cc-f66e947dcc6d,家樂福便利購桃園南平店站,桃園市桃園區南平路168號(近南平路/新埔七街路口),24HR,已啟用,25.019651,121.301956,https://cdn.gogoro.com/resources/images/gostations/TW3307602A_01.jpg
67ac2834-67ea-46d1-9e67-78af34dd50c2,台亞林口二交北加油站,桃園市龜山區忠義路二段718號(近忠義路二段/復興街口),24HR,建置中,25.057090,121.355900,https://cdn.gogoro.com/resources/images/gostations/TW3337301A_01.jpg
680311cf-8d81-462a-bb09-af779082a478,台塑福華加油站,台北市文山區興隆路二段244巷1號(近萬芳醫院),24HR,已啟用,25.000692,121.553898,https://cdn.gogoro.com/resources/images/gostations/TW1169001A_01.jpg
6840fe9b-cf33-4217-92e7-e171d9c9f4f8,家樂福蘆洲店站,新北市三重區五華街282號(地下一樓機車停車場)(近三重集賢環保公園),24HR,已啟用,25.087527,121.486609,https://cdn.gogoro.com/resources/images/gostations/TW2415301A_01.jpg
687fb676-5e38-4d24-b4c3-58bc21177bec,中油中正四路加油站,高雄市前金區中正四路251號(近勞工博物館),24HR,已啟用,22.627796,120.291280,https://cdn.gogoro.com/resources/images/gostations/TW8014701A_01.jpg
68d98991-e072-46bf-923f-54b1967868ba,中油東林加油站,新北市鶯歌區中正一路461之5號(近中正一路/建德二巷口),24HR,已啟用,24.956807,121.364302,https://cdn.gogoro.com/resources/images/gostations/TW2394101A_01.jpg
690acc89-9d05-4162-b873-4fdb381b3aa0,7-ELEVEN 環金店站,台北市內湖區環山路二段81號(近德明財經科技大學),24HR,已啟用,25.084809,121.574745,https://cdn.gogoro.com/resources/images/gostations/TW1145201A_01.jpg
690bee2b-36dc-4e32-ac6f-adb57a5745f9,Gogoro 師大和平店站B,台北市大安區和平東路一段129號(近和平東路一段141巷口),24HR,已啟用,25.026758,121.529864,https://cdn.gogoro.com/resources/images/gostations/TW1064401B_01.jpg
6913b861-a10c-480b-9853-eefcb39d01ef,全聯大園菓林店站,桃園市大園區菓林路69號(近菓林路/菓林路59巷口),24HR,已啟用,25.075450,121.258352,https://cdn.gogoro.com/resources/images/gostations/TW3374601A_01.jpg
69276d3c-69f5-401d-ac28-24a5ea7ee13a,7-ELEVEN 榮鑫店站,台北市中山區建國北路三段89及91號前(近榮星花園),24HR,已啟用,25.065727,121.536721,https://cdn.gogoro.com/resources/images/gostations/TW1047301A_01.jpg
6930564f-bf19-459b-8bae-f26128ce1718,Gogoro 光華八德店站,台北市中正區八德路一段27號(近光華商場),24HR,已啟用,25.044102,121.531252,https://cdn.gogoro.com/resources/images/gostations/TW1005801A_01.jpg
6a53ea73-2811-41a3-95a4-2333d8896d67,新北市永和區公所站,新北市永和區竹林路200號(近永和分局),24HR,已啟用,25.008967,121.520142,https://cdn.gogoro.com/resources/images/gostations/TW2344802A_01.jpg
6a84d40e-b08b-4a10-937e-8a5ef0f17f2f,台北捷運唭哩岸站B,台北市北投區西安街二段捷運站1號出口(近捷運站機車轉乘停車場),24HR,已啟用,25.120522,121.507732,https://cdn.gogoro.com/resources/images/gostations/TW1126501B_01.jpg
6abafd09-83e6-4884-98e1-121904c61c6b,全聯新埔中正店站,新竹縣新埔鎮中正路137號(近中正路/楊新路一段路口),24HR,已啟用,24.827024,121.082880,https://cdn.gogoro.com/resources/images/gostations/TW3054501A_01.jpg
6b43cf61-84d3-4290-95f4-9f813d6368ed,中油龍門加油加氣站,新北市中和區中正路808號(近中正路/建六路口),24HR,已啟用,25.002691,121.485087,https://cdn.gogoro.com/resources/images/gostations/TW2358602A_01.jpg
6c61cfce-cd88-48af-8012-7f9ad53c72dc,全聯南投草屯店站,南投縣草屯鎮信義街368號(近忠孝街/信義街交叉路口),24HR,已啟用,23.983064,120.679846,https://cdn.gogoro.com/resources/images/gostations/TW5425601A_01.jpg
6c8eb675-f1d5-4b37-afce-44562647fcfb,台亞土城工業區加油站,新北市土城區中央路四段8號(近中央路四段/中興路口),24HR,已啟用,24.963168,121.425286,https://cdn.gogoro.com/resources/images/gostations/TW2367801A_01.jpg
6cb4edb4-18d6-4d9f-aae5-4dbf53eac622,車太炫自助洗車中壢新生店站,桃園市中壢區新生路二段9-3號(近新生路二段/永清街口),24HR,已啟用,24.976463,121.222804,https://cdn.gogoro.com/resources/images/gostations/TW3205601A_01.jpg
6d2afea2-00bd-457b-ad06-52f99f7f64a2,全聯台中大坑店站,台中市北屯區東山路一段346號(近東山路/祥和路一段),24HR,已啟用,24.176630,120.727590,https://cdn.gogoro.com/resources/images/gostations/TW4066301A_01.jpg
6d2ff68d-cfc0-4271-946e-184892f93f14,福懋南亞加油站,嘉義縣太保市麻寮里北港路二段203之1號(近北港路二段/三合路交叉口),24HR,建置中,23.497490,120.376037,https://cdn.gogoro.com/resources/images/gostations/TW6125701A_01.jpg
